Area,Bedrooms,Bathrooms,Parking,Age,LocationScore,MetroDistance,SchoolDistance,HospitalDistance,CrimeRate,PopulationDensity,City,Locality,PropertyType,Furnishing,Price
1843,3,2.0,1,57,4.015932241199045,0.416712134632248,7.883991140403499,8.338428345278219,0.5928224496562707,1387,Miami,Waterfront,Single-Family,Unfurnished,942300.0
3536,5,2.0,2,64,5.547725726054223,6.811330106628991,6.354857133863373,11.810728152997305,2.1725808308246,300,Miami,Westside,Penthouse,Unfurnished,1324000.0
2284,4,1.0,2,76,7.13838498695497,0.8248846644778229,3.7421436685570275,6.996489456112045,0.21355519008554838,5832,Miami,Downtown,Townhouse,Unfurnished,1104900.0
2498,3,1.0,2,78,4.490055383093568,3.6065562562782314,4.07322065713199,10.52310141323686,0.8526353631375088,5967,Chicago,Waterfront,Apartment,Unfurnished,593800.0
2632,4,1.5,0,68,2.6375993865140455,2.5410495709844314,3.5958620773052847,0.784210281611453,0.37873251176871026,3811,Houston,Suburbs,Single-Family,Unfurnished,306100.0
2437,5,2.0,2,13,7.668260215145307,2.75141266801571,2.4878229648733976,1.9132576345775252,1.0172927887364547,1957,Chicago,Downtown,Townhouse,Semi-Furnished,1258800.0
2771,4,2.0,0,77,5.672132446250149,0.7610888800748171,4.316772963280379,4.4782935877351004,0.8099488070002844,4207,Houston,Waterfront,Penthouse,Fully Furnished,1550500.0
1606,3,1.5,0,45,6.451858448720506,3.5298633350227075,0.6168715421044212,7.622265067308235,5.851999270980412,6856,Chicago,Waterfront,Apartment,Fully Furnished,488100.0
1653,3,1.5,2,68,5.643205257311321,0.15419930654832864,7.936719083109913,5.664412467125199,3.7423990774611093,1961,Chicago,Westside,Condo,Unfurnished,349400.0
1219,1,1.0,2,74,9.122860027639282,17.6109394338246,3.5075910542802986,2.831006844485772,1.309149826123968,6616,Los Angeles,Suburbs,Single-Family,Fully Furnished,478200.0
2451,4,1.5,1,31,6.46995997733104,0.1,7.433459355489429,7.2758430087514965,0.29130540456245524,1109,Miami,Westside,Penthouse,Unfurnished,1232500.0
2723,5,2.0,2,50,9.386214718813997,0.180103306831436,5.849317393148028,7.0170391824256715,1.2211326432344787,2226,Los Angeles,Westside,Townhouse,Unfurnished,1228900.0
2466,4,1.0,3,68,6.084602732448002,1.373821342533207,2.4615547515386855,6.531146002989759,2.355919269604666,4718,Los Angeles,Eastside,Single-Family,Fully Furnished,1017700.0
3439,6,2.0,1,14,4.340705297922255,6.235473150246331,1.9320104217618987,1.5413952892730287,0.05815351746325532,6395,Los Angeles,Eastside,Single-Family,Fully Furnished,1257600.0
2095,4,2.0,1,52,4.843540697409573,1.04059874059265,7.966268383346379,11.160793166696655,0.853819582305588,7443,New York,Westside,Apartment,Fully Furnished,664300.0
2634,5,2.0,2,70,6.177034348678284,2.234875730181233,6.2225855694214784,7.3109359925665185,0.06537450832955556,6483,Houston,Suburbs,Penthouse,Unfurnished,605300.0
1226,3,1.0,1,68,6.239915502440069,0.1,2.1473594983648594,3.5359050927845583,0.41948739927934103,7604,Los Angeles,Downtown,Single-Family,Semi-Furnished,909100.0
1790,3,1.0,0,14,7.49870161239159,0.2875747560200077,0.7260713757826327,8.405309189536988,0.14495577817200148,4864,Los Angeles,Westside,Single-Family,Unfurnished,1102300.0
2656,4,1.5,2,29,3.7959589774930462,3.2774239122682256,5.635949053350754,4.155941894992204,4.850157602968093,3256,New York,Uptown,Penthouse,Fully Furnished,1203200.0
2779,4,1.5,1,77,7.270743199724014,0.7564073530460974,2.563528363126396,6.3173443079058975,0.27737896706243786,6868,New York,Suburbs,Townhouse,Unfurnished,946700.0
1864,5,1.5,0,23,8.228704067046017,4.147508499916466,1.9263803384961953,4.423015367178304,0.24396172721972198,7227,Miami,Waterfront,Apartment,Semi-Furnished,1246200.0
2042,4,1.5,1,34,7.4127359157359205,5.386284143420372,5.932511838164822,10.624531305183469,5.366273679657983,6361,Los Angeles,Waterfront,Single-Family,Semi-Furnished,1283600.0
885,3,1.5,1,68,5.854624878540727,6.6477266346563475,5.498238316703911,11.930776722151698,1.0884041887959357,5725,Houston,Suburbs,Penthouse,Unfurnished,314900.0
1814,4,2.0,3,11,9.933445208934671,0.5027354008020527,3.955018863129491,2.353593751270835,2.1281335515571422,7283,Los Angeles,Waterfront,Condo,Unfurnished,1698000.0
2812,5,1.0,1,45,5.23850527303373,2.127660631018309,7.552716275608911,0.771157931400864,0.5947163907543611,5183,Miami,Suburbs,Townhouse,Semi-Furnished,513600.0
2560,4,1.0,1,68,2.8527249166386337,10.28650468349899,5.50117925524843,3.0222088302934886,1.1416916873380838,4458,Los Angeles,Downtown,Apartment,Fully Furnished,399800.0
2500,4,1.5,3,35,8.572033723258745,5.175716459911245,7.168672572835292,7.284447805622555,0.010315959946491388,5951,New York,Eastside,Condo,Fully Furnished,1142200.0
2139,3,1.5,2,47,3.6976097510433457,0.43534824099653147,1.686312950327809,2.50043810514163,0.7884482305631022,5455,New York,Eastside,Townhouse,Unfurnished,502300.0
2105,4,1.5,1,66,7.706284583219537,2.4435607520901357,2.513838098630932,9.832070882970763,1.2148241766951582,6270,Miami,Suburbs,Single-Family,Fully Furnished,837000.0
1571,3,1.5,2,53,3.431810261721007,8.945781771712433,1.0152570428110803,5.199711633136087,1.0835864538475044,4236,Miami,Downtown,Apartment,Fully Furnished,299600.0
2659,4,1.5,1,35,2.135019126863515,2.029607276308882,2.575723983401876,7.52112651821249,0.7808586732141148,6318,New York,Suburbs,Townhouse,Unfurnished,467000.0
2436,4,1.5,1,51,3.2783888303122053,6.357996341157005,7.779870967809767,5.7396051786628774,2.326100326137801,6215,New York,Westside,Townhouse,Fully Furnished,527400.0
2493,5,1.5,1,21,5.015909572606575,2.3970414368875703,7.710278719519946,10.888271098617967,1.04465134545144,4926,Los Angeles,Uptown,Townhouse,Semi-Furnished,1024900.0
1679,3,1.5,1,37,2.8529459770383863,0.3953524140881531,6.131013565497729,0.9040563762161945,1.5163988626372102,2999,Miami,Downtown,Townhouse,Unfurnished,432200.0
500,1,1.0,1,61,3.5814326738854563,0.559994722244471,4.264176449707066,8.886971800050896,0.30615360689814664,6981,Los Angeles,Uptown,Condo,Semi-Furnished,290500.0
2977,4,2.0,1,64,8.117010221475145,0.1673006817980364,6.2900824305795116,7.999979533419967,2.965328474196276,2080,New York,Waterfront,Apartment,Fully Furnished,1744700.0
1716,3,1.0,1,2,8.159068863817046,0.7605642103445502,4.517198219467016,7.969422856336239,0.6760927277774672,2584,Houston,Downtown,Single-Family,Semi-Furnished,941800.0
1409,2,1.0,0,7,8.539905817527814,7.842387799522822,0.2273663364372583,5.260878019939359,0.9869701816124901,4836,Miami,Waterfront,Apartment,Semi-Furnished,896400.0
2654,4,1.0,0,38,8.72924189238074,3.6763584557064775,4.112067176760201,0.6802651274728215,0.6512478209461192,300,Los Angeles,Westside,Condo,Semi-Furnished,967500.0
1786,4,1.0,1,17,5.363487156910043,4.6994040786820435,4.871602878886209,8.426268302631515,3.337147409377998,7585,Miami,Eastside,Apartment,Semi-Furnished,397600.0
2947,4,1.0,0,2,8.940397285548228,3.4018805501388782,2.272837188523433,10.038918947294913,3.4650211341038224,4529,Houston,Westside,Condo,Semi-Furnished,681400.0
2593,4,1.5,1,17,6.207495000112345,1.7102367196161534,1.78568980108496,1.4801485763545035,0.38095387412281323,7578,Chicago,Downtown,Condo,Unfurnished,902500.0
2646,4,1.0,1,79,5.764776935488065,0.8555583608793133,2.33571093948408,5.578601298805639,2.0958179473658367,8108,New York,Downtown,Condo,Unfurnished,1180100.0
1007,3,1.0,1,0,7.748290631966206,9.094733822983738,5.064296446239353,2.369840820391123,0.16285439840669447,4190,Houston,Uptown,Condo,Semi-Furnished,382600.0
3069,6,2.5,1,25,3.7105472908792576,2.531394193156553,1.3393000964973094,7.525784543940495,0.04545741666517382,7197,Chicago,Waterfront,Townhouse,Semi-Furnished,1262200.0
2309,4,1.5,1,51,8.315979014619776,2.2961535228727294,5.818560750370096,9.53445607812892,2.717185315022,2379,Los Angeles,Uptown,Apartment,Fully Furnished,909100.0
1804,3,1.0,2,11,5.435726612529626,19.417396715768987,3.496863603500554,8.167125496665172,0.21092576299584825,5366,Houston,Downtown,Penthouse,Unfurnished,633000.0
2214,4,1.5,3,37,3.0183633120300835,1.6953813334267938,2.956113301801539,4.157690810587683,0.2522423190800822,3553,Chicago,Eastside,Condo,Unfurnished,319200.0
679,1,1.0,2,40,2.9544953081357406,6.737525714577208,6.496404075106753,2.106926082572414,1.3993477939174668,5892,Houston,Uptown,Condo,Fully Furnished,121600.0
2426,5,2.0,1,52,3.319253950773601,6.940492641958038,4.147293345604907,9.634083679580316,2.5455074828718307,6265,Chicago,Downtown,Apartment,Fully Furnished,390200.0
1276,2,1.5,0,12,9.124581873950259,0.9269350879917994,3.1515243772892396,4.225043872665959,0.31534269201121223,4180,Los Angeles,Suburbs,Townhouse,Unfurnished,484900.0
1017,2,1.0,1,75,9.92750257807238,0.34875125405460483,7.049606781372716,0.7546080650609005,0.18188298167927924,5589,Los Angeles,Waterfront,Single-Family,Fully Furnished,1595500.0
882,2,1.0,2,12,4.855790393610268,12.99898915449461,3.072362731155911,7.071343965016384,0.12071301330842743,6389,Los Angeles,Westside,Condo,Unfurnished,386600.0
2990,5,1.5,1,17,4.337150817642381,1.9423117685881577,6.90020220695829,3.336789067683851,0.03774044071691435,4875,Los Angeles,Westside,Townhouse,Semi-Furnished,1234400.0
1596,3,1.5,1,18,3.7501677807546985,0.1,4.132749848007954,10.173868981119034,0.18576058202898532,9578,Los Angeles,Uptown,Townhouse,Unfurnished,657900.0
3326,6,1.5,0,18,8.590531817337965,2.4191467124854,1.8224553601490563,2.147434850493953,4.288970206446465,4225,Chicago,Eastside,Penthouse,Fully Furnished,1452400.0
1671,4,1.5,2,69,3.673659859351009,3.3801059987246926,4.979981867266454,5.5002097641813785,0.15019882892788008,7811,Los Angeles,Westside,Condo,Unfurnished,479300.0
734,1,1.0,1,47,9.392721039442158,5.2377614330020865,2.4255235049056982,3.4109973415266355,1.365310068449752,6790,Houston,Suburbs,Townhouse,Semi-Furnished,216200.0
1206,2,1.0,0,70,7.3388030317702615,10.02291169819625,1.347810030974322,8.430418621042435,3.8068230903555937,780,Houston,Suburbs,Penthouse,Semi-Furnished,337700.0
3088,5,2.0,2,70,9.177022333353557,8.634897037818591,0.8749290969026802,6.808105457610348,1.4825670735250114,7485,Los Angeles,Uptown,Townhouse,Unfurnished,1455700.0
1975,4,1.5,1,27,6.43207883515317,9.854869326083957,2.085239219220048,9.596358771358855,0.049940844281126676,6647,Houston,Westside,Penthouse,Semi-Furnished,765900.0
1661,3,1.0,1,18,7.525438897459974,0.11428369909478915,5.945126207617092,5.774044615072,1.3610478018546488,4728,Los Angeles,Westside,Penthouse,Semi-Furnished,1127700.0
2228,4,1.5,1,79,6.955664805261661,4.354037970388183,6.736393934530793,0.5552969627605493,3.5005766904330686,5237,Houston,Downtown,Penthouse,Unfurnished,900700.0
2501,3,1.0,1,47,8.649563650590375,0.8959996907450744,6.921422598658988,2.9747595262042004,0.5841493000117993,5485,Miami,Uptown,Townhouse,Semi-Furnished,897100.0
2993,5,1.5,1,28,8.686886489487048,0.7269647443533926,2.3071565349375605,11.990306744234147,0.5645031323556844,7250,New York,Downtown,Single-Family,Unfurnished,2447600.0
3258,6,2.5,1,47,6.718343998761001,5.638612088737117,5.355588876973667,5.161467377059368,0.4292520062494075,3673,Houston,Suburbs,Apartment,Semi-Furnished,427900.0
1812,3,1.0,1,18,7.060061194638179,1.8892669907618063,1.99676166733645,7.632703740691593,1.0564474465499587,7672,Houston,Eastside,Penthouse,Fully Furnished,673000.0
1039,2,1.0,2,46,9.37500736398264,8.694377573976325,5.057544488952274,10.906713492675708,0.40760058150358114,2331,New York,Uptown,Condo,Unfurnished,628900.0
1769,3,1.5,1,59,9.438931871719756,0.1517661947665632,7.120245745725235,0.7360280946685172,1.9298840774336612,979,Miami,Eastside,Apartment,Fully Furnished,624900.0
2308,4,2.0,1,47,7.313998271161453,5.671406810371004,0.5189707242962347,8.085485058570047,1.5528721821478393,5686,New York,Downtown,Single-Family,Fully Furnished,1830600.0
1328,3,1.0,1,19,2.0620342253853083,0.5150205571631631,7.884760208258167,3.8163352007520226,0.7681737219806206,7018,Houston,Eastside,Apartment,Fully Furnished,222200.0
1334,3,2.0,2,18,2.835289718031528,0.6799991865264434,6.651285444175871,3.711354936552962,1.9231991579199856,4140,Los Angeles,Suburbs,Apartment,Semi-Furnished,255400.0
2375,4,1.0,0,41,8.863540254195328,2.270962880784432,6.140964507090848,3.085791137355529,0.1555367088297481,300,Miami,Eastside,Single-Family,Unfurnished,894000.0
2061,3,1.0,0,76,2.677712930966412,1.7622584194596618,5.59263057095197,9.961385987348338,2.0766146274732824,1518,Houston,Westside,Condo,Unfurnished,249900.0
2126,4,1.5,1,75,3.708153446840531,2.3305355348065397,6.208136333528252,4.788898923134687,1.3853816165859092,5372,Los Angeles,Uptown,Penthouse,Fully Furnished,1200800.0
1493,3,1.0,1,48,3.8443734417732145,9.848484969178514,7.957843777116258,1.271840189994896,1.4917144301629006,4479,Los Angeles,Downtown,Townhouse,Fully Furnished,524300.0
1915,3,1.0,1,14,6.801878158239239,3.749057893416756,6.207492117477817,1.613788315656376,0.10027370318395193,7068,Miami,Eastside,Condo,Semi-Furnished,602000.0
1360,3,1.0,2,59,6.613062383070114,1.200241535451813,2.942486120412951,2.2090651708982234,1.4440322500375233,4645,Houston,Eastside,Condo,Unfurnished,307300.0
2812,5,1.5,1,67,4.315340187363202,0.6644407206930196,4.988590452881325,10.837667253385641,1.0221896888733708,3018,Chicago,Waterfront,Penthouse,Unfurnished,1470700.0
2928,5,2.0,2,78,3.6608909245475427,1.9068243716660163,2.8279995260467192,5.415599404834438,0.9978968161202402,5118,Los Angeles,Eastside,Condo,Semi-Furnished,574800.0
623,2,1.0,0,26,8.116256238859807,2.1028880136659174,7.766510457402032,11.03456740539449,0.5825876848771219,6531,New York,Westside,Condo,Unfurnished,412000.0
1356,3,2.0,2,74,9.48364924484781,3.218362013559867,7.221089916040463,9.90101393676443,0.011464525386066897,7202,Chicago,Eastside,Apartment,Fully Furnished,398300.0
902,1,1.0,0,54,2.4224454393315096,1.08237476784882,4.627437774210062,10.135650144465252,0.8239271805780084,4277,New York,Downtown,Apartment,Fully Furnished,346700.0
1579,3,1.0,1,14,3.0654437016389027,5.106166895217845,6.293935285048903,3.7985658280160752,0.7685307468850233,4634,Miami,Downtown,Single-Family,Unfurnished,550200.0
2033,4,1.0,1,51,7.13731190964566,0.36277898691465704,7.295558155179759,3.6201157461596605,0.8243637304728135,6058,Los Angeles,Uptown,Single-Family,Fully Furnished,1222000.0
940,1,1.0,1,30,8.435531613371406,2.877040092806116,2.1000820565211624,6.940786368135022,1.4201017387792731,3002,Los Angeles,Waterfront,Single-Family,Unfurnished,972500.0
1362,3,2.0,2,6,8.329509350211197,3.4192245767329483,4.719958484044676,5.306137062884434,0.5348114599272714,5973,Miami,Westside,Townhouse,Unfurnished,714900.0
1296,2,1.0,0,12,7.757465224661514,0.8110189426009636,3.957387290169877,6.3541979154539865,0.47079976682268543,4035,Los Angeles,Westside,Penthouse,Semi-Furnished,1207800.0
2265,4,1.0,1,53,9.099423635984735,6.120678251281299,6.2184125677749424,1.111848321363544,1.033079333878404,4348,Chicago,Uptown,Townhouse,Semi-Furnished,757000.0
2155,4,1.5,1,12,3.7387910365665027,3.34472242369057,3.156843666403864,11.673287199519072,1.3459005382034785,4505,Chicago,Uptown,Townhouse,Unfurnished,532100.0
1522,2,1.0,2,19,2.858327571935577,3.6318588921426764,5.730041189723895,1.168941290161416,1.2566644948553984,4759,Miami,Uptown,Single-Family,Fully Furnished,548400.0
2241,4,2.0,0,9,6.9229037607309465,2.4102552077934973,3.343346094291555,2.5565599231117044,3.201058654333318,8327,Houston,Waterfront,Penthouse,Semi-Furnished,1494300.0
1662,3,1.0,2,51,8.578207132187458,8.41206465519582,1.066383944227133,8.299306035605468,2.1989420882944097,3562,Los Angeles,Uptown,Townhouse,Fully Furnished,880400.0
1882,3,1.5,2,36,6.656348627844586,4.143767401286082,1.0355471665448743,2.2882678448787064,0.08040166413635512,3665,Chicago,Waterfront,Apartment,Unfurnished,798600.0
3438,5,1.0,2,51,9.70397989967125,1.6835027324359895,1.1286393315148615,1.7290041686395738,1.2433658739056632,7393,New York,Waterfront,Townhouse,Fully Furnished,3164000.0
3172,6,2.5,0,26,8.364515691134315,0.9541145876614031,0.4536550322708618,2.266634385765605,0.811448481768585,5389,Los Angeles,Suburbs,Apartment,Unfurnished,915900.0
1060,2,1.0,1,33,7.606334407274087,0.2579952577019458,4.357190738454822,1.2120827969887047,0.6718966488227828,6035,Chicago,Uptown,Townhouse,Fully Furnished,490400.0
2763,5,1.5,0,61,2.4820583269738687,0.6326452575330481,5.440840919473133,3.3901655129709596,4.751415451981622,2439,Chicago,Uptown,Penthouse,Unfurnished,469000.0
2749,4,1.0,2,15,2.8619379098534568,17.21141912864395,1.1884815342403785,3.6178716166703677,0.9154049079662647,4992,Chicago,Westside,Apartment,Semi-Furnished,318200.0
1181,3,1.0,2,58,8.278701060729555,1.8275875256180423,4.972492401728573,6.234154006805699,1.9064242161799947,6120,Houston,Uptown,Apartment,Semi-Furnished,355200.0
2755,5,2.5,1,20,3.585903404616235,8.01339975658268,4.862372610411714,5.545308947854913,5.120829974509973,3151,Miami,Waterfront,Single-Family,Fully Furnished,930900.0
3330,6,2.0,2,15,2.2306814086319244,0.6545552500513678,1.3473336008955266,5.947704274211719,0.24554437911647065,5756,Houston,Uptown,Apartment,Fully Furnished,624700.0
1201,2,1.0,0,78,9.286085485975718,1.9390456313951883,3.3518442796978536,7.58445429840238,0.08424654316977748,4091,New York,Downtown,Townhouse,Semi-Furnished,884200.0
1365,3,1.5,1,12,9.126442989609874,11.311727826807369,6.090058536213675,3.156056459369754,0.5644863045716848,3209,New York,Westside,Townhouse,Semi-Furnished,944900.0
2914,6,3.0,1,32,3.7478706178519348,0.33444490274950106,0.33069699930568974,2.0490975075567945,0.06819327997430435,6526,Miami,Eastside,Single-Family,Unfurnished,752200.0
2317,3,1.0,3,53,8.241650064583638,3.15477193607866,1.3461934944074279,10.607100204423752,0.18624530322302732,6775,Miami,Downtown,Condo,Semi-Furnished,996400.0
2541,5,1.5,2,68,2.3838372896932407,8.804007135879287,7.967461319733007,7.79032540504294,7.189025851858341,4757,Chicago,Waterfront,Apartment,Unfurnished,444000.0
2372,4,1.5,2,26,4.280464030586105,10.462968946251467,5.9216501977626645,1.1976278802501958,4.835037714221839,5401,New York,Downtown,Apartment,Semi-Furnished,598300.0
2412,4,2.0,2,51,6.989335266052999,6.547979306473834,3.820216177910195,11.552093973859433,1.7630423508815012,7149,Chicago,Eastside,Apartment,Unfurnished,411000.0
1038,2,1.0,1,64,8.105431969267084,6.781203632719137,5.112451014314677,8.470287776086703,2.097471465837433,3709,Miami,Waterfront,Townhouse,Unfurnished,646300.0
2937,5,1.5,2,43,2.0831935103055166,3.6962753368619863,6.8005235706681,2.2446033840006336,0.22709285519964734,5197,New York,Westside,Penthouse,Unfurnished,840100.0
3035,5,1.5,1,29,4.6096689061899525,0.871513834629684,6.769975767318367,11.645045964278609,1.3566750752005796,3727,Chicago,Eastside,Penthouse,Fully Furnished,1062800.0
1916,3,1.0,2,22,3.714764480509392,4.591473638191882,2.7326711965974155,4.70218444737078,0.2515858739668635,2463,Los Angeles,Suburbs,Penthouse,Unfurnished,605300.0
2065,4,2.0,2,78,9.990243245989788,13.42020044679179,4.0320730958527475,11.821865918444857,0.7131543131757747,3710,Los Angeles,Downtown,Single-Family,Semi-Furnished,1656100.0
875,1,1.0,0,15,7.36785785908188,2.6124269595194383,5.176829752689421,1.6876697380228176,0.6354704076780904,2250,Chicago,Westside,Single-Family,Semi-Furnished,443600.0
